CustomerID,Name,Age,Gender,Geography,SubscriptionPlan
15740878,Customer 7011,53,Male,France,Premium
15740900,Customer 7012,33,Male,France,Premium
15741032,Customer 7013,41,Male,USA,Premium
15741049,Customer 7014,41,Male,France,Standard
15741078,Customer 7015,39,Female,Germany,Basic
15741092,Customer 7016,63,Male,France,Premium
15741094,Customer 7017,52,Male,Canada,Standard
15741180,Customer 7018,45,Male,UK,Basic
15741181,Customer 7019,69,Male,USA,Standard
15741195,Customer 7020,28,Female,Canada,Standard
15741197,Customer 7021,48,Female,Canada,Premium
15741275,Customer 7022,60,Male,USA,Premium
15741295,Customer 7023,65,Female,USA,Standard
15741336,Customer 7024,64,Male,UK,Standard
15741385,Customer 7025,54,Female,Germany,Premium
15741403,Customer 7026,48,Female,Canada,Premium
15741416,Customer 7027,50,Female,USA,Premium
15741417,Customer 7028,27,Male,UK,Standard
15741429,Customer 7029,53,Female,France,Standard
15741554,Customer 7030,19,Male,Canada,Basic
15741633,Customer 7031,21,Female,Canada,Premium
15741643,Customer 7032,33,Female,France,Premium
15741652,Customer 7033,32,Female,USA,Premium
15741693,Customer 7034,64,Male,USA,Basic
15741719,Customer 7035,41,Female,UK,Standard
15741728,Customer 7036,22,Female,Canada,Standard
15741745,Customer 7037,39,Female,USA,Basic
15741865,Customer 7038,52,Female,Canada,Standard
15741875,Customer 7039,29,Male,Canada,Standard
15741921,Customer 7040,27,Female,UK,Basic
15741988,Customer 7041,32,Male,France,Standard
15742009,Customer 7042,44,Male,Germany,Basic
15742019,Customer 7043,54,Male,USA,Standard
15742028,Customer 7044,36,Female,UK,Premium
15742091,Customer 7045,35,Female,UK,Standard
15742116,Customer 7046,68,Female,Canada,Premium
15742126,Customer 7047,62,Female,France,Basic
15742172,Customer 7048,20,Female,France,Premium
15742204,Customer 7049,27,Female,UK,Standard
15742210,Customer 7050,19,Male,Germany,Standard
15742229,Customer 7051,57,Male,USA,Standard
15742238,Customer 7052,43,Female,France,Premium
15742269,Customer 7053,45,Male,USA,Basic
15742272,Customer 7054,38,Male,Germany,Standard
15742285,Customer 7055,62,Female,UK,Premium
15742297,Customer 7056,32,Female,Canada,Standard
15742323,Customer 7057,33,Female,France,Basic
15742358,Customer 7058,63,Male,USA,Basic
15742369,Customer 7059,53,Female,USA,Basic
15742378,Customer 7060,27,Male,USA,Standard
15742404,Customer 7061,57,Female,Canada,Basic
15742442,Customer 7062,32,Female,France,Basic
15742480,Customer 7063,47,Female,France,Basic
15742504,Customer 7064,51,Male,UK,Basic
15742511,Customer 7065,32,Male,Germany,Standard
15742534,Customer 7066,41,Female,France,Standard
15742607,Customer 7067,57,Female,USA,Standard
15742609,Customer 7068,28,Male,UK,Standard
15742613,Customer 7069,41,Male,Canada,Premium
15742632,Customer 7070,29,Male,USA,Basic
15742638,Customer 7071,18,Female,UK,Basic
15742668,Customer 7072,37,Male,Germany,Basic
15742681,Customer 7073,55,Female,France,Premium
15742798,Customer 7074,54,Male,UK,Premium
15742809,Customer 7075,41,Female,Germany,Standard
15742820,Customer 7076,50,Female,France,Basic
15742824,Customer 7077,53,Male,Germany,Standard
15742834,Customer 7078,59,Female,France,Basic
15742848,Customer 7079,70,Male,Canada,Standard
15742854,Customer 7080,26,Female,UK,Basic
15742879,Customer 7081,58,Male,France,Premium
15742886,Customer 7082,39,Female,UK,Basic
15742971,Customer 7083,27,Male,Germany,Basic
15743007,Customer 7084,35,Male,France,Premium
15743016,Customer 7085,34,Male,France,Standard
15743040,Customer 7086,39,Female,Canada,Basic
15743051,Customer 7087,27,Male,Germany,Premium
15743067,Customer 7088,27,Female,USA,Premium
15743075,Customer 7089,47,Male,Germany,Premium
15743076,Customer 7090,54,Female,Canada,Basic
15743149,Customer 7091,55,Male,USA,Premium
15743153,Customer 7092,52,Male,USA,Standard
15743192,Customer 7093,25,Male,USA,Standard
15743193,Customer 7094,56,Male,Germany,Basic
15743236,Customer 7095,54,Male,USA,Standard
15743245,Customer 7096,18,Female,Germany,Standard
15743293,Customer 7097,49,Male,Canada,Basic
15743411,Customer 7098,54,Female,UK,Standard
15743456,Customer 7099,30,Female,USA,Basic
15743478,Customer 7100,49,Female,Canada,Standard
15743490,Customer 7101,40,Male,USA,Premium
15743498,Customer 7102,20,Male,UK,Standard
15743532,Customer 7103,47,Female,Canada,Standard
15743538,Customer 7104,41,Male,USA,Basic
15743545,Customer 7105,26,Female,Canada,Basic
15743570,Customer 7106,35,Female,France,Basic
15743582,Customer 7107,30,Male,France,Standard
15743617,Customer 7108,45,Female,USA,Premium
15743673,Customer 7109,35,Male,USA,Basic
15743709,Customer 7110,19,Male,Canada,Basic
15743714,Customer 7111,55,Male,USA,Premium
15743759,Customer 7112,67,Female,Canada,Premium
15743760,Customer 7113,64,Male,France,Premium
15743817,Customer 7114,37,Male,France,Basic
15743818,Customer 7115,27,Male,Canada,Premium
15743828,Customer 7116,32,Female,Germany,Basic
15743871,Customer 7117,22,Male,Germany,Basic
15743893,Customer 7118,43,Female,USA,Standard
15743976,Customer 7119,21,Female,Germany,Standard
15744041,Customer 7120,41,Female,UK,Standard
15744044,Customer 7121,19,Female,USA,Premium
15744046,Customer 7122,49,Female,UK,Premium
15744105,Customer 7123,34,Female,USA,Standard
15744109,Customer 7124,24,Male,France,Basic
15744127,Customer 7125,41,Male,France,Premium
15744200,Customer 7126,55,Male,USA,Standard
15744240,Customer 7127,27,Male,Germany,Standard
15744273,Customer 7128,49,Male,USA,Premium
15744279,Customer 7129,42,Female,France,Premium
15744295,Customer 7130,53,Male,UK,Premium
15744327,Customer 7131,30,Male,Canada,Standard
15744368,Customer 7132,63,Male,USA,Basic
15744398,Customer 7133,23,Female,Germany,Basic
15744423,Customer 7134,35,Male,Germany,Premium
15744517,Customer 7135,30,Female,USA,Standard
15744529,Customer 7136,20,Male,France,Basic
15744553,Customer 7137,32,Male,France,Premium
15744582,Customer 7138,18,Male,USA,Premium
15744606,Customer 7139,47,Male,UK,Premium
15744607,Customer 7140,62,Female,France,Basic
15744614,Customer 7141,61,Male,Germany,Premium
15744622,Customer 7142,31,Female,Germany,Premium
15744689,Customer 7143,65,Male,USA,Premium
15744691,Customer 7144,53,Female,Canada,Premium
15744695,Customer 7145,20,Female,Canada,Premium
15744717,Customer 7146,28,Female,Canada,Premium
15744770,Customer 7147,35,Male,France,Standard
15744789,Customer 7148,25,Male,Canada,Premium
15744843,Customer 7149,52,Female,UK,Basic
15744873,Customer 7150,33,Male,Germany,Premium
15744913,Customer 7151,52,Male,Germany,Premium
15744914,Customer 7152,25,Female,Canada,Standard
15744919,Customer 7153,20,Male,UK,Standard
15744942,Customer 7154,51,Female,UK,Premium
15744979,Customer 7155,37,Female,Canada,Basic
15744983,Customer 7156,32,Female,USA,Basic
15745001,Customer 7157,56,Male,Germany,Standard
15745012,Customer 7158,37,Male,France,Premium
15745030,Customer 7159,29,Male,UK,Basic
15745080,Customer 7160,52,Male,UK,Standard
15745083,Customer 7161,33,Female,Germany,Premium
15745088,Customer 7162,59,Male,USA,Premium
15745107,Customer 7163,25,Male,USA,Basic
15745196,Customer 7164,39,Female,UK,Standard
15745201,Customer 7165,29,Male,Canada,Standard
15745232,Customer 7166,32,Female,Germany,Premium
15745250,Customer 7167,42,Male,USA,Basic
15745266,Customer 7168,34,Female,USA,Premium
15745295,Customer 7169,26,Male,UK,Basic
15745307,Customer 7170,51,Male,USA,Premium
15745324,Customer 7171,44,Female,Germany,Basic
15745326,Customer 7172,30,Female,Germany,Standard
15745354,Customer 7173,22,Male,France,Premium
15745355,Customer 7174,26,Female,Canada,Premium
15745375,Customer 7175,66,Female,USA,Premium
15745399,Customer 7176,65,Male,UK,Premium
15745417,Customer 7177,38,Female,USA,Premium
15745431,Customer 7178,26,Male,USA,Premium
15745433,Customer 7179,45,Female,Canada,Basic
15745452,Customer 7180,62,Male,France,Premium
15745455,Customer 7181,35,Female,UK,Standard
15745527,Customer 7182,46,Female,Germany,Premium
15745533,Customer 7183,48,Female,UK,Standard
15745543,Customer 7184,45,Female,Germany,Basic
15745605,Customer 7185,69,Female,Germany,Standard
15745621,Customer 7186,54,Male,Germany,Basic
15745623,Customer 7187,55,Female,Canada,Premium
15745624,Customer 7188,58,Male,Germany,Basic
15745716,Customer 7189,30,Female,France,Premium
15745794,Customer 7190,70,Male,Canada,Standard
15745804,Customer 7191,53,Male,UK,Standard
15745826,Customer 7192,42,Female,USA,Standard
15745827,Customer 7193,25,Male,Germany,Standard
15745843,Customer 7194,63,Female,Germany,Basic
15745844,Customer 7195,26,Male,Canada,Basic
15746012,Customer 7196,42,Female,UK,Standard
15746028,Customer 7197,35,Male,France,Basic
15746035,Customer 7198,46,Male,USA,Standard
15746065,Customer 7199,59,Female,Canada,Standard
15746076,Customer 7200,70,Male,Germany,Standard
15746127,Customer 7201,70,Male,UK,Standard
15746139,Customer 7202,67,Male,Germany,Premium
15746183,Customer 7203,38,Female,Canada,Basic
15746190,Customer 7204,40,Male,Germany,Premium
15746199,Customer 7205,53,Female,Canada,Standard
15746203,Customer 7206,69,Female,Germany,Basic
15746258,Customer 7207,43,Female,USA,Basic
15746326,Customer 7208,33,Male,USA,Premium
15746333,Customer 7209,29,Male,USA,Basic
15746338,Customer 7210,39,Male,Canada,Basic
15746341,Customer 7211,54,Female,USA,Premium
15746410,Customer 7212,68,Female,France,Basic
15746422,Customer 7213,54,Male,USA,Basic
15746451,Customer 7214,61,Female,Germany,Premium
15746461,Customer 7215,54,Male,France,Premium
15746490,Customer 7216,59,Male,France,Basic
15746515,Customer 7217,48,Male,USA,Standard
15746553,Customer 7218,68,Female,USA,Premium
15746564,Customer 7219,53,Male,Germany,Standard
15746569,Customer 7220,52,Male,USA,Standard
15746594,Customer 7221,48,Female,UK,Standard
15746662,Customer 7222,52,Male,UK,Premium
15746664,Customer 7223,37,Male,USA,Basic
15746674,Customer 7224,25,Male,Canada,Basic
15746695,Customer 7225,59,Male,France,Standard
15746704,Customer 7226,25,Male,UK,Premium
15746708,Customer 7227,57,Male,USA,Basic
15746726,Customer 7228,19,Male,UK,Standard
15746737,Customer 7229,47,Female,Canada,Basic
15746749,Customer 7230,29,Female,USA,Premium
15746802,Customer 7231,65,Male,UK,Premium
15746805,Customer 7232,33,Male,USA,Standard
15746902,Customer 7233,70,Male,USA,Premium
15746970,Customer 7234,27,Male,Canada,Basic
15746986,Customer 7235,31,Male,Canada,Standard
15746995,Customer 7236,65,Male,Canada,Standard
15747000,Customer 7237,45,Female,Canada,Premium
15747014,Customer 7238,32,Male,France,Basic
15747043,Customer 7239,46,Female,USA,Basic
15747097,Customer 7240,58,Female,UK,Premium
15747130,Customer 7241,63,Female,Canada,Basic
15747168,Customer 7242,68,Female,UK,Standard
15747174,Customer 7243,47,Male,USA,Premium
15747208,Customer 7244,26,Female,USA,Standard
15747222,Customer 7245,23,Male,Germany,Basic
15747265,Customer 7246,51,Female,France,Basic
15747288,Customer 7247,57,Male,Germany,Standard
15747323,Customer 7248,27,Female,Germany,Basic
15747345,Customer 7249,20,Male,Canada,Basic
15747358,Customer 7250,43,Male,Canada,Basic
15747458,Customer 7251,56,Female,France,Premium
15747503,Customer 7252,33,Female,Canada,Standard
15747534,Customer 7253,49,Male,Canada,Basic
15747542,Customer 7254,50,Male,USA,Standard
15747558,Customer 7255,60,Male,UK,Standard
15747591,Customer 7256,19,Female,France,Premium
15747647,Customer 7257,32,Male,France,Premium
15747649,Customer 7258,63,Male,Canada,Standard
15747677,Customer 7259,53,Male,Canada,Standard
15747724,Customer 7260,21,Male,UK,Premium
15747757,Customer 7261,54,Female,Germany,Premium
15747762,Customer 7262,24,Male,USA,Standard
15747772,Customer 7263,22,Male,Canada,Basic
15747795,Customer 7264,54,Female,USA,Basic
15747807,Customer 7265,24,Male,Germany,Standard
15747808,Customer 7266,18,Male,Germany,Standard
15747821,Customer 7267,68,Female,USA,Basic
15747854,Customer 7268,66,Female,Canada,Basic
15747867,Customer 7269,45,Female,UK,Premium
15747878,Customer 7270,45,Female,USA,Premium
15747927,Customer 7271,22,Female,USA,Basic
15747960,Customer 7272,18,Female,Germany,Standard
15747974,Customer 7273,52,Male,Germany,Basic
15747980,Customer 7274,54,Female,UK,Premium
15748034,Customer 7275,46,Female,Canada,Basic
15748068,Customer 7276,66,Male,USA,Standard
15748069,Customer 7277,46,Female,Germany,Standard
15748116,Customer 7278,70,Male,UK,Premium
15748123,Customer 7279,62,Male,UK,Premium
15748231,Customer 7280,67,Female,France,Basic
15748327,Customer 7281,36,Male,France,Premium
15748352,Customer 7282,55,Male,UK,Basic
15748360,Customer 7283,33,Female,UK,Standard
15748381,Customer 7284,42,Female,UK,Standard
15748414,Customer 7285,55,Male,France,Standard
15748432,Customer 7286,19,Male,France,Premium
15748473,Customer 7287,24,Female,Canada,Basic
15748481,Customer 7288,29,Male,UK,Standard
15748499,Customer 7289,36,Female,Germany,Basic
15748532,Customer 7290,34,Male,France,Premium
15748552,Customer 7291,60,Female,USA,Premium
15748589,Customer 7292,23,Male,UK,Basic
15748595,Customer 7293,29,Female,USA,Basic
15748597,Customer 7294,35,Female,UK,Standard
15748608,Customer 7295,40,Male,Germany,Premium
15748616,Customer 7296,18,Female,France,Premium
15748625,Customer 7297,18,Male,France,Premium
15748639,Customer 7298,64,Male,Canada,Premium
15748649,Customer 7299,56,Female,USA,Basic
15748660,Customer 7300,35,Male,Germany,Standard
15748673,Customer 7301,18,Female,Germany,Premium
15748691,Customer 7302,59,Male,Canada,Standard
15748696,Customer 7303,60,Male,USA,Premium
15748718,Customer 7304,62,Male,France,Standard
15748752,Customer 7305,25,Male,France,Premium
15748797,Customer 7306,57,Male,France,Basic
15748854,Customer 7307,29,Female,France,Standard
15748856,Customer 7308,63,Male,France,Standard
15748882,Customer 7309,53,Female,France,Premium
15748920,Customer 7310,55,Female,UK,Premium
15748936,Customer 7311,42,Male,France,Standard
15748947,Customer 7312,61,Female,UK,Standard
15748986,Customer 7313,51,Female,UK,Standard
15748995,Customer 7314,70,Male,Germany,Standard
15749004,Customer 7315,28,Male,UK,Premium
15749019,Customer 7316,65,Female,UK,Premium
15749050,Customer 7317,70,Male,UK,Basic
15749068,Customer 7318,54,Female,USA,Standard
15749093,Customer 7319,24,Female,UK,Basic
15749103,Customer 7320,61,Male,Germany,Basic
15749114,Customer 7321,56,Male,Germany,Standard
15749119,Customer 7322,29,Female,Canada,Basic
15749123,Customer 7323,30,Male,UK,Premium
15749130,Customer 7324,39,Female,USA,Standard
15749167,Customer 7325,50,Female,Canada,Standard
15749177,Customer 7326,34,Male,France,Basic
15749265,Customer 7327,51,Female,France,Basic
15749300,Customer 7328,25,Female,USA,Basic
15749328,Customer 7329,27,Female,USA,Premium
15749345,Customer 7330,62,Female,France,Basic
15749365,Customer 7331,29,Female,USA,Standard
15749381,Customer 7332,63,Female,USA,Standard
15749401,Customer 7333,54,Female,Germany,Standard
15749472,Customer 7334,69,Male,USA,Standard
15749482,Customer 7335,32,Female,USA,Basic
15749489,Customer 7336,34,Male,Germany,Basic
15749519,Customer 7337,31,Female,USA,Premium
15749528,Customer 7338,68,Male,USA,Premium
15749540,Customer 7339,53,Male,Canada,Standard
15749557,Customer 7340,18,Male,UK,Premium
15749583,Customer 7341,53,Male,UK,Premium
15749638,Customer 7342,65,Female,Canada,Basic
15749669,Customer 7343,62,Female,UK,Premium
15749671,Customer 7344,26,Male,USA,Basic
15749679,Customer 7345,59,Male,USA,Premium
15749688,Customer 7346,39,Male,UK,Premium
15749693,Customer 7347,42,Male,USA,Premium
15749727,Customer 7348,41,Female,France,Basic
15749799,Customer 7349,57,Male,USA,Standard
15749807,Customer 7350,43,Female,Germany,Premium
15749851,Customer 7351,63,Female,Germany,Premium
15749905,Customer 7352,51,Male,France,Premium
15749947,Customer 7353,51,Male,UK,Standard
15749951,Customer 7354,40,Female,Germany,Basic
15749964,Customer 7355,36,Female,France,Standard
15750014,Customer 7356,68,Female,USA,Standard
15750049,Customer 7357,50,Female,UK,Premium
15750055,Customer 7358,34,Male,France,Standard
15750056,Customer 7359,49,Female,UK,Premium
15750099,Customer 7360,69,Female,Germany,Premium
15750104,Customer 7361,24,Female,France,Premium
15750121,Customer 7362,48,Male,Canada,Basic
15750141,Customer 7363,52,Male,Germany,Premium
15750156,Customer 7364,43,Male,France,Basic
15750181,Customer 7365,55,Female,Germany,Basic
15750243,Customer 7366,58,Female,USA,Premium
15750248,Customer 7367,43,Male,Germany,Premium
15750258,Customer 7368,46,Female,France,Basic
15750264,Customer 7369,25,Female,France,Standard
15750299,Customer 7370,26,Female,France,Standard
15750335,Customer 7371,55,Female,UK,Basic
15750396,Customer 7372,61,Male,France,Premium
15750407,Customer 7373,61,Male,France,Premium
15750410,Customer 7374,30,Female,Canada,Standard
15750441,Customer 7375,57,Male,Germany,Premium
15750447,Customer 7376,21,Male,Germany,Premium
15750458,Customer 7377,41,Male,Germany,Basic
15750466,Customer 7378,50,Male,Germany,Standard
15750476,Customer 7379,62,Female,UK,Standard
15750497,Customer 7380,65,Male,UK,Standard
15750545,Customer 7381,68,Male,France,Basic
15750547,Customer 7382,34,Female,France,Premium
15750549,Customer 7383,46,Female,USA,Standard
15750569,Customer 7384,52,Male,Canada,Standard
15750574,Customer 7385,42,Female,Germany,Basic
15750602,Customer 7386,33,Female,USA,Premium
15750638,Customer 7387,59,Female,USA,Premium
15750649,Customer 7388,22,Female,France,Basic
15750658,Customer 7389,54,Female,USA,Premium
15750671,Customer 7390,44,Female,UK,Standard
15750684,Customer 7391,55,Male,Germany,Premium
15750728,Customer 7392,56,Female,Canada,Basic
15750731,Customer 7393,32,Female,Germany,Basic
15750755,Customer 7394,53,Male,Germany,Premium
15750765,Customer 7395,32,Female,UK,Standard
15750769,Customer 7396,54,Male,Germany,Basic
15750772,Customer 7397,22,Female,Canada,Standard
15750776,Customer 7398,65,Female,Canada,Premium
15750778,Customer 7399,56,Male,UK,Standard
15750803,Customer 7400,35,Male,Canada,Premium
15750808,Customer 7401,70,Female,Canada,Standard
15750811,Customer 7402,42,Male,Germany,Basic
15750837,Customer 7403,68,Female,France,Standard
15750839,Customer 7404,53,Male,UK,Standard
15750867,Customer 7405,42,Male,France,Standard
15750874,Customer 7406,18,Female,UK,Premium
15750921,Customer 7407,45,Female,Germany,Basic
15750929,Customer 7408,64,Female,Canada,Basic
15750970,Customer 7409,57,Male,USA,Premium
15751022,Customer 7410,55,Male,UK,Basic
15751032,Customer 7411,20,Female,Germany,Basic
15751057,Customer 7412,25,Male,Canada,Basic
15751084,Customer 7413,49,Female,Germany,Premium
15751120,Customer 7414,64,Male,Germany,Basic
15751131,Customer 7415,44,Male,USA,Standard
15751137,Customer 7416,57,Male,France,Basic
15751158,Customer 7417,70,Female,Germany,Basic
15751167,Customer 7418,64,Male,UK,Standard
15751175,Customer 7419,19,Female,Germany,Basic
15751177,Customer 7420,59,Female,Germany,Premium
15751180,Customer 7421,45,Female,Germany,Standard
15751185,Customer 7422,47,Male,France,Premium
15751193,Customer 7423,55,Female,France,Standard
15751203,Customer 7424,63,Male,USA,Basic
15751208,Customer 7425,31,Female,USA,Basic
15751227,Customer 7426,47,Female,France,Basic
15751297,Customer 7427,58,Male,Germany,Basic
15751333,Customer 7428,43,Male,USA,Standard
15751336,Customer 7429,62,Female,Germany,Premium
15751392,Customer 7430,45,Male,France,Premium
15751412,Customer 7431,25,Female,France,Standard
15751445,Customer 7432,70,Male,Canada,Standard
15751455,Customer 7433,42,Female,Germany,Premium
15751491,Customer 7434,35,Female,Germany,Basic
15751524,Customer 7435,45,Female,Canada,Standard
15751531,Customer 7436,26,Male,UK,Basic
15751549,Customer 7437,54,Female,UK,Basic
15751561,Customer 7438,49,Male,Canada,Premium
15751593,Customer 7439,70,Male,UK,Premium
15751628,Customer 7440,66,Male,France,Premium
15751710,Customer 7441,18,Female,France,Basic
15751748,Customer 7442,60,Female,USA,Standard
15751771,Customer 7443,55,Male,France,Standard
15751774,Customer 7444,24,Male,UK,Standard
15751788,Customer 7445,31,Female,France,Basic
15751912,Customer 7446,36,Female,UK,Standard
15751926,Customer 7447,44,Male,France,Premium
15751943,Customer 7448,30,Male,UK,Premium
15752026,Customer 7449,19,Male,France,Basic
15752047,Customer 7450,66,Female,UK,Basic
15752081,Customer 7451,52,Female,Canada,Standard
15752097,Customer 7452,49,Female,Canada,Standard
15752137,Customer 7453,29,Female,Germany,Standard
15752139,Customer 7454,70,Female,Canada,Basic
15752186,Customer 7455,45,Male,Canada,Standard
15752193,Customer 7456,43,Female,Canada,Premium
15752294,Customer 7457,35,Male,USA,Premium
15752300,Customer 7458,18,Male,Canada,Premium
15752312,Customer 7459,37,Male,France,Standard
15752342,Customer 7460,27,Male,France,Premium
15752344,Customer 7461,67,Male,Germany,Premium
15752375,Customer 7462,41,Male,USA,Standard
15752388,Customer 7463,36,Male,UK,Basic
15752409,Customer 7464,54,Male,France,Basic
15752463,Customer 7465,61,Female,Germany,Premium
15752467,Customer 7466,24,Female,USA,Standard
15752488,Customer 7467,65,Male,Canada,Standard
15752502,Customer 7468,68,Female,France,Premium
15752507,Customer 7469,31,Female,Germany,Standard
15752508,Customer 7470,60,Male,USA,Premium
15752534,Customer 7471,38,Male,France,Premium
15752578,Customer 7472,55,Male,Germany,Premium
15752588,Customer 7473,59,Male,USA,Premium
15752601,Customer 7474,19,Male,France,Standard
15752622,Customer 7475,24,Male,UK,Standard
15752626,Customer 7476,52,Female,France,Basic
15752650,Customer 7477,64,Female,USA,Standard
15752694,Customer 7478,31,Female,UK,Premium
15752731,Customer 7479,40,Female,France,Premium
15752801,Customer 7480,56,Female,France,Standard
15752809,Customer 7481,62,Female,Germany,Premium
15752816,Customer 7482,64,Female,France,Premium
15752838,Customer 7483,48,Female,Germany,Standard
15752846,Customer 7484,69,Female,Canada,Premium
15752857,Customer 7485,69,Male,Canada,Premium
15752885,Customer 7486,66,Male,USA,Standard
15752912,Customer 7487,26,Male,UK,Basic
15752915,Customer 7488,60,Male,Germany,Standard
15752953,Customer 7489,19,Male,UK,Basic
15752956,Customer 7490,39,Male,France,Standard
15752984,Customer 7491,44,Male,Germany,Basic
15753079,Customer 7492,33,Male,USA,Premium
15753092,Customer 7493,20,Female,UK,Basic
15753102,Customer 7494,49,Male,Germany,Basic
15753110,Customer 7495,49,Female,Canada,Standard
15753161,Customer 7496,22,Male,Germany,Basic
15753174,Customer 7497,23,Female,UK,Premium
15753213,Customer 7498,61,Male,France,Basic
15753215,Customer 7499,66,Female,Canada,Premium
15753229,Customer 7500,65,Female,UK,Basic
15753248,Customer 7501,63,Male,Canada,Premium
15753332,Customer 7502,43,Female,USA,Basic
15753337,Customer 7503,61,Male,UK,Premium
15753343,Customer 7504,63,Male,USA,Premium
15753362,Customer 7505,66,Female,France,Basic
15753370,Customer 7506,52,Female,UK,Basic
15753462,Customer 7507,31,Female,France,Premium
15753549,Customer 7508,47,Female,USA,Premium
15753550,Customer 7509,43,Male,Canada,Standard
15753566,Customer 7510,53,Female,France,Basic
15753591,Customer 7511,25,Male,Germany,Basic
15753639,Customer 7512,44,Female,UK,Basic
15753679,Customer 7513,53,Male,France,Premium
15753719,Customer 7514,43,Female,Germany,Basic
15753754,Customer 7515,67,Male,France,Premium
15753831,Customer 7516,48,Male,Germany,Premium
15753837,Customer 7517,57,Male,Canada,Premium
15753840,Customer 7518,57,Male,USA,Standard
15753847,Customer 7519,64,Male,Germany,Basic
15753861,Customer 7520,63,Male,Germany,Standard
15753874,Customer 7521,52,Male,Germany,Standard
15753888,Customer 7522,37,Female,UK,Premium
15753895,Customer 7523,40,Male,USA,Premium
15753955,Customer 7524,49,Male,USA,Premium
15753969,Customer 7525,42,Male,Canada,Premium
15754012,Customer 7526,66,Male,Canada,Basic
15754053,Customer 7527,24,Female,Germany,Premium
15754068,Customer 7528,51,Male,USA,Standard
15754072,Customer 7529,41,Female,Germany,Basic
15754084,Customer 7530,39,Female,UK,Basic
15754105,Customer 7531,18,Female,Canada,Premium
15754112,Customer 7532,51,Female,Germany,Standard
15754113,Customer 7533,32,Male,France,Premium
15754168,Customer 7534,21,Male,Canada,Basic
15754177,Customer 7535,58,Male,USA,Standard
15754261,Customer 7536,62,Female,Germany,Premium
15754267,Customer 7537,37,Female,Germany,Premium
15754301,Customer 7538,54,Male,France,Standard
15754342,Customer 7539,24,Female,Germany,Premium
15754443,Customer 7540,22,Female,USA,Premium
15754494,Customer 7541,58,Female,Germany,Premium
15754526,Customer 7542,25,Female,Canada,Basic
15754537,Customer 7543,36,Female,Canada,Basic
15754569,Customer 7544,23,Female,UK,Basic
15754574,Customer 7545,25,Male,UK,Premium
15754577,Customer 7546,70,Female,Germany,Standard
15754578,Customer 7547,68,Male,France,Premium
15754599,Customer 7548,51,Male,Germany,Premium
15754605,Customer 7549,66,Male,France,Standard
15754649,Customer 7550,33,Female,Germany,Premium
15754713,Customer 7551,61,Female,USA,Basic
15754747,Customer 7552,44,Male,UK,Premium
15754796,Customer 7553,48,Female,USA,Premium
15754820,Customer 7554,19,Male,UK,Basic
15754849,Customer 7555,23,Female,UK,Premium
15754874,Customer 7556,23,Female,UK,Premium
15754919,Customer 7557,64,Male,France,Standard
15754926,Customer 7558,40,Female,UK,Premium
15754929,Customer 7559,33,Male,Germany,Premium
15754940,Customer 7560,51,Male,Canada,Basic
15754952,Customer 7561,22,Female,UK,Standard
15754999,Customer 7562,19,Female,France,Premium
15755018,Customer 7563,50,Female,UK,Premium
15755077,Customer 7564,50,Female,Germany,Premium
15755084,Customer 7565,30,Female,USA,Premium
15755138,Customer 7566,28,Male,Germany,Premium
15755178,Customer 7567,58,Male,Canada,Basic
15755196,Customer 7568,69,Female,USA,Standard
15755209,Customer 7569,41,Female,USA,Premium
15755223,Customer 7570,37,Female,USA,Standard
15755225,Customer 7571,48,Female,France,Standard
15755239,Customer 7572,38,Male,Canada,Basic
15755241,Customer 7573,69,Male,UK,Basic
15755242,Customer 7574,18,Female,UK,Premium
15755262,Customer 7575,50,Female,Germany,Basic
15755330,Customer 7576,63,Male,France,Standard
15755405,Customer 7577,48,Female,Canada,Basic
15755416,Customer 7578,67,Male,UK,Premium
15755521,Customer 7579,69,Female,France,Basic
15755638,Customer 7580,43,Female,Germany,Standard
15755642,Customer 7581,65,Male,France,Standard
15755648,Customer 7582,29,Female,France,Premium
15755649,Customer 7583,19,Female,Germany,Basic
15755678,Customer 7584,30,Female,USA,Basic
15755722,Customer 7585,59,Male,UK,Standard
15755731,Customer 7586,60,Female,USA,Standard
15755798,Customer 7587,67,Female,USA,Premium
15755825,Customer 7588,24,Female,Germany,Standard
15755863,Customer 7589,56,Female,Germany,Premium
15755868,Customer 7590,47,Female,France,Basic
15755978,Customer 7591,70,Female,USA,Standard
15756026,Customer 7592,34,Male,UK,Standard
15756056,Customer 7593,58,Female,UK,Premium
15756070,Customer 7594,67,Male,Canada,Standard
15756071,Customer 7595,27,Male,USA,Basic
15756118,Customer 7596,47,Female,France,Basic
15756125,Customer 7597,27,Male,Canada,Premium
15756148,Customer 7598,22,Female,France,Premium
15756150,Customer 7599,22,Female,UK,Premium
15756155,Customer 7600,26,Female,USA,Premium
15756167,Customer 7601,61,Male,UK,Premium
15756196,Customer 7602,31,Female,Germany,Basic
15756241,Customer 7603,69,Male,USA,Premium
15756272,Customer 7604,55,Male,UK,Standard
15756277,Customer 7605,59,Female,Canada,Premium
15756299,Customer 7606,29,Male,USA,Basic
15756301,Customer 7607,55,Male,UK,Standard
15756305,Customer 7608,39,Female,France,Standard
15756321,Customer 7609,25,Male,Germany,Basic
15756333,Customer 7610,68,Male,Germany,Standard
15756425,Customer 7611,39,Male,USA,Premium
15756471,Customer 7612,30,Female,USA,Standard
